year,round,driver_id,stop,lap,duration,race_name,circuit_id,driver_name,grid_position,finish_position,position_change,status,race_completed
2022,10,tsunoda,2,18,34.759,British Grand Prix,silverstone,Yuki Tsunoda,13,14,-1,Finished,True
2022,10,latifi,2,19,28.829,British Grand Prix,silverstone,Nicholas Latifi,10,12,-2,Finished,True
2022,10,mick_schumacher,2,19,29.147,British Grand Prix,silverstone,Mick Schumacher,19,8,11,Finished,True
2022,10,sainz,2,20,28.574,British Grand Prix,silverstone,Carlos Sainz,1,1,0,Finished,True
2022,10,ricciardo,2,20,30.262,British Grand Prix,silverstone,Daniel Ricciardo,14,13,1,Finished,True
2022,10,ocon,2,22,30.342,British Grand Prix,silverstone,Esteban Ocon,15,15,0,Fuel pump,False
2022,10,kevin_magnussen,2,22,29.473,British Grand Prix,silverstone,Kevin Magnussen,17,10,7,Finished,True
2022,10,leclerc,2,25,28.805,British Grand Prix,silverstone,Charles Leclerc,3,4,-1,Finished,True
2022,10,hamilton,2,33,29.837,British Grand Prix,silverstone,Lewis Hamilton,5,3,2,Finished,True
2022,10,alonso,2,33,28.733,British Grand Prix,silverstone,Fernando Alonso,7,5,2,Finished,True
2022,10,norris,2,34,28.947,British Grand Prix,silverstone,Lando Norris,6,6,0,Finished,True
2022,10,max_verstappen,3,23,29.296,British Grand Prix,silverstone,Max Verstappen,2,7,-5,Finished,True
2022,10,ricciardo,3,32,30.599,British Grand Prix,silverstone,Daniel Ricciardo,14,13,1,Finished,True
2022,10,tsunoda,3,38,29.448,British Grand Prix,silverstone,Yuki Tsunoda,13,14,-1,Finished,True
2022,10,sainz,3,39,28.435,British Grand Prix,silverstone,Carlos Sainz,1,1,0,Finished,True
2022,10,hamilton,3,39,28.996,British Grand Prix,silverstone,Lewis Hamilton,5,3,2,Finished,True
2022,10,perez,3,39,28.155,British Grand Prix,silverstone,Sergio Pérez,4,2,2,Finished,True
2022,10,alonso,3,39,28.841,British Grand Prix,silverstone,Fernando Alonso,7,5,2,Finished,True
2022,10,vettel,3,39,28.540,British Grand Prix,silverstone,Sebastian Vettel,18,9,9,Finished,True
2022,10,mick_schumacher,3,39,30.832,British Grand Prix,silverstone,Mick Schumacher,19,8,11,Finished,True
2022,10,latifi,3,39,28.438,British Grand Prix,silverstone,Nicholas Latifi,10,12,-2,Finished,True
2022,10,norris,3,40,28.659,British Grand Prix,silverstone,Lando Norris,6,6,0,Finished,True
2022,10,stroll,3,40,29.780,British Grand Prix,silverstone,Lance Stroll,20,11,9,Finished,True
2022,10,ricciardo,4,38,29.345,British Grand Prix,silverstone,Daniel Ricciardo,14,13,1,Finished,True
2022,10,max_verstappen,4,39,28.709,British Grand Prix,silverstone,Max Verstappen,2,7,-5,Finished,True
2022,11,perez,1,1,23.681,Austrian Grand Prix,red_bull_ring,Sergio Pérez,5,20,-15,Collision damage,False
2022,11,bottas,1,6,24.677,Austrian Grand Prix,red_bull_ring,Valtteri Bottas,0,11,-11,+1 Lap,True
2022,11,russell,1,11,38.201,Austrian Grand Prix,red_bull_ring,George Russell,4,4,0,Finished,True
2022,11,albon,1,11,22.301,Austrian Grand Prix,red_bull_ring,Alexander Albon,15,12,3,+1 Lap,True
2022,11,ricciardo,1,12,21.356,Austrian Grand Prix,red_bull_ring,Daniel Ricciardo,11,9,2,+1 Lap,True
2022,11,gasly,1,12,22.724,Austrian Grand Prix,red_bull_ring,Pierre Gasly,14,15,-1,+1 Lap,True
2022,11,latifi,1,12,21.722,Austrian Grand Prix,red_bull_ring,Nicholas Latifi,17,19,-2,Undertray,False
2022,11,max_verstappen,1,13,22.022,Austrian Grand Prix,red_bull_ring,Max Verstappen,1,2,-1,Finished,True
2022,11,norris,1,14,22.684,Austrian Grand Prix,red_bull_ring,Lando Norris,10,7,3,+1 Lap,True
2022,11,kevin_magnussen,1,15,22.205,Austrian Grand Prix,red_bull_ring,Kevin Magnussen,7,8,-1,+1 Lap,True
2022,11,ocon,1,16,21.755,Austrian Grand Prix,red_bull_ring,Esteban Ocon,6,5,1,Finished,True
2022,11,mick_schumacher,1,16,22.120,Austrian Grand Prix,red_bull_ring,Mick Schumacher,9,6,3,+1 Lap,True
2022,11,vettel,1,20,22.112,Austrian Grand Prix,red_bull_ring,Sebastian Vettel,18,17,1,+1 Lap,True
2022,11,zhou,1,24,22.704,Austrian Grand Prix,red_bull_ring,Guanyu Zhou,13,14,-1,+1 Lap,True
2022,11,leclerc,1,26,21.532,Austrian Grand Prix,red_bull_ring,Charles Leclerc,2,1,1,Finished,True
2022,11,tsunoda,1,26,21.749,Austrian Grand Prix,red_bull_ring,Yuki Tsunoda,16,16,0,+1 Lap,True
2022,11,sainz,1,27,21.212,Austrian Grand Prix,red_bull_ring,Carlos Sainz,3,18,-15,Power Unit,False
2022,11,alonso,1,27,21.552,Austrian Grand Prix,red_bull_ring,Fernando Alonso,19,10,9,+1 Lap,True
2022,11,hamilton,1,28,23.026,Austrian Grand Prix,red_bull_ring,Lewis Hamilton,8,3,5,Finished,True
2022,11,stroll,1,29,21.431,Austrian Grand Prix,red_bull_ring,Lance Stroll,12,13,-1,+1 Lap,True
2022,11,latifi,2,35,21.206,Austrian Grand Prix,red_bull_ring,Nicholas Latifi,17,19,-2,Undertray,False
2022,11,max_verstappen,2,36,21.444,Austrian Grand Prix,red_bull_ring,Max Verstappen,1,2,-1,Finished,True
2022,11,bottas,2,39,22.278,Austrian Grand Prix,red_bull_ring,Valtteri Bottas,0,11,-11,+1 Lap,True
2022,11,russell,2,40,21.731,Austrian Grand Prix,red_bull_ring,George Russell,4,4,0,Finished,True
2022,11,gasly,2,40,27.610,Austrian Grand Prix,red_bull_ring,Pierre Gasly,14,15,-1,+1 Lap,True
2022,11,kevin_magnussen,2,41,22.088,Austrian Grand Prix,red_bull_ring,Kevin Magnussen,7,8,-1,+1 Lap,True
2022,11,albon,2,41,22.122,Austrian Grand Prix,red_bull_ring,Alexander Albon,15,12,3,+1 Lap,True
2022,11,mick_schumacher,2,43,22.880,Austrian Grand Prix,red_bull_ring,Mick Schumacher,9,6,3,+1 Lap,True
2022,11,norris,2,43,27.324,Austrian Grand Prix,red_bull_ring,Lando Norris,10,7,3,+1 Lap,True
2022,11,ocon,2,44,22.109,Austrian Grand Prix,red_bull_ring,Esteban Ocon,6,5,1,Finished,True
2022,11,ricciardo,2,44,21.889,Austrian Grand Prix,red_bull_ring,Daniel Ricciardo,11,9,2,+1 Lap,True
2022,11,vettel,2,44,21.583,Austrian Grand Prix,red_bull_ring,Sebastian Vettel,18,17,1,+1 Lap,True
2022,11,zhou,2,46,28.860,Austrian Grand Prix,red_bull_ring,Guanyu Zhou,13,14,-1,+1 Lap,True
2022,11,tsunoda,2,46,21.519,Austrian Grand Prix,red_bull_ring,Yuki Tsunoda,16,16,0,+1 Lap,True
2022,11,stroll,2,48,21.952,Austrian Grand Prix,red_bull_ring,Lance Stroll,12,13,-1,+1 Lap,True
2022,11,leclerc,2,49,21.319,Austrian Grand Prix,red_bull_ring,Charles Leclerc,2,1,1,Finished,True
2022,11,sainz,2,50,21.492,Austrian Grand Prix,red_bull_ring,Carlos Sainz,3,18,-15,Power Unit,False
2022,11,hamilton,2,51,22.697,Austrian Grand Prix,red_bull_ring,Lewis Hamilton,8,3,5,Finished,True
2022,11,alonso,2,57,21.827,Austrian Grand Prix,red_bull_ring,Fernando Alonso,19,10,9,+1 Lap,True
2022,11,leclerc,3,58,21.650,Austrian Grand Prix,red_bull_ring,Charles Leclerc,2,1,1,Finished,True
2022,11,max_verstappen,3,58,21.319,Austrian Grand Prix,red_bull_ring,Max Verstappen,1,2,-1,Finished,True
2022,11,alonso,3,58,24.252,Austrian Grand Prix,red_bull_ring,Fernando Alonso,19,10,9,+1 Lap,True
2022,12,kevin_magnussen,1,8,36.779,French Grand Prix,ricard,Kevin Magnussen,20,18,2,Collision damage,False
2022,12,mick_schumacher,1,9,36.704,French Grand Prix,ricard,Mick Schumacher,17,15,2,Finished,True
2022,12,zhou,1,9,36.444,French Grand Prix,ricard,Guanyu Zhou,16,16,0,+6 Laps,True
2022,12,tsunoda,1,11,37.648,French Grand Prix,ricard,Yuki Tsunoda,8,20,-12,Undertray,False
2022,12,max_verstappen,1,16,35.266,French Grand Prix,ricard,Max Verstappen,2,1,1,Finished,True
2022,12,hamilton,1,18,37.189,French Grand Prix,ricard,Lewis Hamilton,4,2,2,Finished,True
2022,12,perez,1,18,38.061,French Grand Prix,ricard,Sergio Pérez,3,4,-1,Finished,True
2022,12,russell,1,18,38.277,French Grand Prix,ricard,George Russell,6,3,3,Finished,True
2022,12,alonso,1,18,36.524,French Grand Prix,ricard,Fernando Alonso,7,6,1,Finished,True
2022,12,norris,1,18,37.539,French Grand Prix,ricard,Lando Norris,5,7,-2,Finished,True
2022,12,ocon,1,18,44.747,French Grand Prix,ricard,Esteban Ocon,10,8,2,Finished,True
2022,12,sainz,1,18,41.458,French Grand Prix,ricard,Carlos Sainz,19,5,14,Finished,True
2022,12,ricciardo,1,18,36.264,French Grand Prix,ricard,Daniel Ricciardo,9,9,0,Finished,True
2022,12,stroll,1,18,39.844,French Grand Prix,ricard,Lance Stroll,15,10,5,Finished,True
2022,12,albon,1,18,37.380,French Grand Prix,ricard,Alexander Albon,13,13,0,Finished,True
2022,12,gasly,1,18,35.969,French Grand Prix,ricard,Pierre Gasly,14,12,2,Finished,True
2022,12,bottas,1,18,37.855,French Grand Prix,ricard,Valtteri Bottas,11,14,-3,Finished,True
2022,12,vettel,1,19,36.671,French Grand Prix,ricard,Sebastian Vettel,12,11,1,Finished,True
2022,12,latifi,1,19,37.497,French Grand Prix,ricard,Nicholas Latifi,18,17,1,Collision damage,False
2022,12,kevin_magnussen,2,18,36.403,French Grand Prix,ricard,Kevin Magnussen,20,18,2,Collision damage,False
2022,12,mick_schumacher,2,18,37.003,French Grand Prix,ricard,Mick Schumacher,17,15,2,Finished,True
2022,12,zhou,2,22,50.790,French Grand Prix,ricard,Guanyu Zhou,16,16,0,+6 Laps,True
2022,12,bottas,2,36,36.520,French Grand Prix,ricard,Valtteri Bottas,11,14,-3,Finished,True
2022,12,latifi,2,38,36.942,French Grand Prix,ricard,Nicholas Latifi,18,17,1,Collision damage,False
2022,12,sainz,2,42,42.292,French Grand Prix,ricard,Carlos Sainz,19,5,14,Finished,True
2022,13,albon,1,2,31.224,Hungarian Grand Prix,hungaroring,Alexander Albon,17,17,0,+1 Lap,True
2022,13,kevin_magnussen,1,6,29.641,Hungarian Grand Prix,hungaroring,Kevin Magnussen,13,16,-3,+1 Lap,True
2022,13,tsunoda,1,13,21.577,Hungarian Grand Prix,hungaroring,Yuki Tsunoda,16,19,-3,+2 Laps,True
2022,13,norris,1,14,23.567,Hungarian Grand Prix,hungaroring,Lando Norris,4,7,-3,Finished,True
2022,13,stroll,1,14,21.779,Hungarian Grand Prix,hungaroring,Lance Stroll,14,11,3,+1 Lap,True
2022,13,ricciardo,1,15,21.558,Hungarian Grand Prix,hungaroring,Daniel Ricciardo,9,15,-6,+1 Lap,True
2022,13,vettel,1,15,21.402,Hungarian Grand Prix,hungaroring,Sebastian Vettel,18,10,8,+1 Lap,True
2022,13,russell,1,16,22.763,Hungarian Grand Prix,hungaroring,George Russell,1,3,-2,Finished,True
2022,13,max_verstappen,1,16,21.351,Hungarian Grand Prix,hungaroring,Max Verstappen,10,1,9,Finished,True
2022,13,gasly,1,16,21.675,Hungarian Grand Prix,hungaroring,Pierre Gasly,0,12,-12,+1 Lap,True
2022,13,sainz,1,17,22.820,Hungarian Grand Prix,hungaroring,Carlos Sainz,2,4,-2,Finished,True
2022,13,perez,1,18,21.118,Hungarian Grand Prix,hungaroring,Sergio Pérez,11,5,6,Finished,True
2022,13,latifi,1,18,21.865,Hungarian Grand Prix,hungaroring,Nicholas Latifi,19,18,1,+1 Lap,True
2022,13,hamilton,1,19,21.699,Hungarian Grand Prix,hungaroring,Lewis Hamilton,7,2,5,Finished,True
2022,13,leclerc,1,21,21.775,Hungarian Grand Prix,hungaroring,Charles Leclerc,3,6,-3,Finished,True
2022,13,alonso,1,21,22.083,Hungarian Grand Prix,hungaroring,Fernando Alonso,6,8,-2,+1 Lap,True
2022,13,mick_schumacher,1,21,22.953,Hungarian Grand Prix,hungaroring,Mick Schumacher,15,14,1,+1 Lap,True
2022,13,ocon,1,23,23.581,Hungarian Grand Prix,hungaroring,Esteban Ocon,5,9,-4,+1 Lap,True
2022,13,bottas,1,26,22.272,Hungarian Grand Prix,hungaroring,Valtteri Bottas,8,20,-12,Power Unit,False
2022,13,zhou,1,27,22.321,Hungarian Grand Prix,hungaroring,Guanyu Zhou,12,13,-1,+1 Lap,True
2022,13,albon,2,21,21.816,Hungarian Grand Prix,hungaroring,Alexander Albon,17,17,0,+1 Lap,True
2022,13,tsunoda,2,33,22.016,Hungarian Grand Prix,hungaroring,Yuki Tsunoda,16,19,-3,+2 Laps,True
2022,13,kevin_magnussen,2,35,23.210,Hungarian Grand Prix,hungaroring,Kevin Magnussen,13,16,-3,+1 Lap,True
2022,13,max_verstappen,2,38,21.228,Hungarian Grand Prix,hungaroring,Max Verstappen,10,1,9,Finished,True
2022,13,leclerc,2,39,21.972,Hungarian Grand Prix,hungaroring,Charles Leclerc,3,6,-3,Finished,True
2022,13,russell,2,39,21.743,Hungarian Grand Prix,hungaroring,George Russell,1,3,-2,Finished,True
2022,13,latifi,2,39,22.452,Hungarian Grand Prix,hungaroring,Nicholas Latifi,19,18,1,+1 Lap,True
2022,13,mick_schumacher,2,41,22.566,Hungarian Grand Prix,hungaroring,Mick Schumacher,15,14,1,+1 Lap,True
2022,13,perez,2,42,21.167,Hungarian Grand Prix,hungaroring,Sergio Pérez,11,5,6,Finished,True
2022,13,norris,2,42,21.855,Hungarian Grand Prix,hungaroring,Lando Norris,4,7,-3,Finished,True
2022,13,ricciardo,2,46,21.521,Hungarian Grand Prix,hungaroring,Daniel Ricciardo,9,15,-6,+1 Lap,True
2022,13,stroll,2,46,21.615,Hungarian Grand Prix,hungaroring,Lance Stroll,14,11,3,+1 Lap,True
2022,13,vettel,2,46,25.030,Hungarian Grand Prix,hungaroring,Sebastian Vettel,18,10,8,+1 Lap,True
2022,13,gasly,2,46,21.489,Hungarian Grand Prix,hungaroring,Pierre Gasly,0,12,-12,+1 Lap,True
2022,13,sainz,2,47,23.456,Hungarian Grand Prix,hungaroring,Carlos Sainz,2,4,-2,Finished,True
2022,13,hamilton,2,51,22.095,Hungarian Grand Prix,hungaroring,Lewis Hamilton,7,2,5,Finished,True
2022,13,zhou,2,51,28.218,Hungarian Grand Prix,hungaroring,Guanyu Zhou,12,13,-1,+1 Lap,True
2022,13,albon,3,40,24.298,Hungarian Grand Prix,hungaroring,Alexander Albon,17,17,0,+1 Lap,True
2022,13,tsunoda,3,51,22.128,Hungarian Grand Prix,hungaroring,Yuki Tsunoda,16,19,-3,+2 Laps,True
2022,13,leclerc,3,54,21.544,Hungarian Grand Prix,hungaroring,Charles Leclerc,3,6,-3,Finished,True
2022,13,latifi,3,56,28.777,Hungarian Grand Prix,hungaroring,Nicholas Latifi,19,18,1,+1 Lap,True
2022,13,kevin_magnussen,3,67,23.147,Hungarian Grand Prix,hungaroring,Kevin Magnussen,13,16,-3,+1 Lap,True
2022,14,leclerc,1,3,24.198,Belgian Grand Prix,spa,Charles Leclerc,15,6,9,Finished,True
2022,14,latifi,1,3,35.825,Belgian Grand Prix,spa,Nicholas Latifi,11,18,-7,+1 Lap,True
2022,14,albon,1,10,23.334,Belgian Grand Prix,spa,Alexander Albon,6,10,-4,Finished,True
2022,14,gasly,1,10,22.857,Belgian Grand Prix,spa,Pierre Gasly,0,9,-9,Finished,True
2022,14,sainz,1,11,22.543,Belgian Grand Prix,spa,Carlos Sainz,1,3,-2,Finished,True
2022,14,alonso,1,11,22.641,Belgian Grand Prix,spa,Fernando Alonso,3,5,-2,Finished,True
2022,14,kevin_magnussen,1,11,26.815,Belgian Grand Prix,spa,Kevin Magnussen,12,16,-4,+1 Lap,True
2022,14,ricciardo,1,12,23.085,Belgian Grand Prix,spa,Daniel Ricciardo,7,15,-8,Finished,True
2022,14,ocon,1,12,23.511,Belgian Grand Prix,spa,Esteban Ocon,16,7,9,Finished,True
2022,14,russell,1,13,22.825,Belgian Grand Prix,spa,George Russell,5,4,1,Finished,True
2022,14,norris,1,13,23.036,Belgian Grand Prix,spa,Lando Norris,17,12,5,Finished,True
2022,14,perez,1,14,22.349,Belgian Grand Prix,spa,Sergio Pérez,2,2,0,Finished,True
2022,14,vettel,1,14,23.222,Belgian Grand Prix,spa,Sebastian Vettel,10,8,2,Finished,True
2022,14,zhou,1,14,23.744,Belgian Grand Prix,spa,Guanyu Zhou,18,14,4,Finished,True
2022,14,mick_schumacher,1,14,24.158,Belgian Grand Prix,spa,Mick Schumacher,19,17,2,+1 Lap,True
2022,14,max_verstappen,1,15,22.882,Belgian Grand Prix,spa,Max Verstappen,14,1,13,Finished,True
2022,14,stroll,1,15,23.555,Belgian Grand Prix,spa,Lance Stroll,9,11,-2,Finished,True
2022,14,tsunoda,1,18,30.055,Belgian Grand Prix,spa,Yuki Tsunoda,0,13,-13,Finished,True
2022,14,latifi,2,15,24.168,Belgian Grand Prix,spa,Nicholas Latifi,11,18,-7,+1 Lap,True
2022,14,gasly,2,22,22.542,Belgian Grand Prix,spa,Pierre Gasly,0,9,-9,Finished,True
2022,14,sainz,2,25,22.750,Belgian Grand Prix,spa,Carlos Sainz,1,3,-2,Finished,True
2022,14,leclerc,2,25,23.189,Belgian Grand Prix,spa,Charles Leclerc,15,6,9,Finished,True
2022,14,alonso,2,25,23.954,Belgian Grand Prix,spa,Fernando Alonso,3,5,-2,Finished,True
2022,14,albon,2,26,24.415,Belgian Grand Prix,spa,Alexander Albon,6,10,-4,Finished,True
2022,14,stroll,2,26,23.349,Belgian Grand Prix,spa,Lance Stroll,9,11,-2,Finished,True
2022,14,perez,2,27,22.650,Belgian Grand Prix,spa,Sergio Pérez,2,2,0,Finished,True
2022,14,kevin_magnussen,2,27,23.396,Belgian Grand Prix,spa,Kevin Magnussen,12,16,-4,+1 Lap,True
2022,14,zhou,2,28,23.364,Belgian Grand Prix,spa,Guanyu Zhou,18,14,4,Finished,True
2022,14,russell,2,29,22.977,Belgian Grand Prix,spa,George Russell,5,4,1,Finished,True
2022,14,norris,2,29,23.560,Belgian Grand Prix,spa,Lando Norris,17,12,5,Finished,True
2022,14,max_verstappen,2,30,22.322,Belgian Grand Prix,spa,Max Verstappen,14,1,13,Finished,True
2022,14,tsunoda,2,30,24.253,Belgian Grand Prix,spa,Yuki Tsunoda,0,13,-13,Finished,True
2022,14,mick_schumacher,2,30,24.982,Belgian Grand Prix,spa,Mick Schumacher,19,17,2,+1 Lap,True
2022,14,ocon,2,32,23.491,Belgian Grand Prix,spa,Esteban Ocon,16,7,9,Finished,True
2022,14,ricciardo,2,32,23.146,Belgian Grand Prix,spa,Daniel Ricciardo,7,15,-8,Finished,True
2022,14,vettel,2,33,22.833,Belgian Grand Prix,spa,Sebastian Vettel,10,8,2,Finished,True
2022,14,latifi,3,34,23.414,Belgian Grand Prix,spa,Nicholas Latifi,11,18,-7,+1 Lap,True
2022,14,leclerc,3,42,23.334,Belgian Grand Prix,spa,Charles Leclerc,15,6,9,Finished,True
2022,15,vettel,1,9,22.391,Dutch Grand Prix,zandvoort,Sebastian Vettel,19,14,5,Finished,True
2022,15,gasly,1,11,18.789,Dutch Grand Prix,zandvoort,Pierre Gasly,11,11,0,Finished,True
2022,15,ricciardo,1,11,19.546,Dutch Grand Prix,zandvoort,Daniel Ricciardo,17,17,0,Finished,True
2022,15,alonso,1,12,19.578,Dutch Grand Prix,zandvoort,Fernando Alonso,13,6,7,Finished,True
2022,15,zhou,1,12,19.548,Dutch Grand Prix,zandvoort,Guanyu Zhou,14,16,-2,Finished,True
2022,15,mick_schumacher,1,13,26.813,Dutch Grand Prix,zandvoort,Mick Schumacher,8,13,-5,Finished,True
2022,15,tsunoda,1,13,18.774,Dutch Grand Prix,zandvoort,Yuki Tsunoda,9,20,-11,Differential,False
2022,15,latifi,1,13,20.284,Dutch Grand Prix,zandvoort,Nicholas Latifi,20,18,2,+1 Lap,True
2022,15,sainz,1,14,29.705,Dutch Grand Prix,zandvoort,Carlos Sainz,3,8,-5,Finished,True
2022,15,perez,1,14,18.835,Dutch Grand Prix,zandvoort,Sergio Pérez,5,5,0,Finished,True
2022,15,kevin_magnussen,1,14,20.785,Dutch Grand Prix,zandvoort,Kevin Magnussen,18,15,3,Finished,True
2022,15,stroll,1,16,20.205,Dutch Grand Prix,zandvoort,Lance Stroll,10,10,0,Finished,True
2022,15,bottas,1,16,19.741,Dutch Grand Prix,zandvoort,Valtteri Bottas,16,19,-3,Engine,False
2022,15,leclerc,1,17,19.080,Dutch Grand Prix,zandvoort,Charles Leclerc,2,3,-1,Finished,True
2022,15,norris,1,17,19.303,Dutch Grand Prix,zandvoort,Lando Norris,7,7,0,Finished,True
2022,15,max_verstappen,1,18,19.634,Dutch Grand Prix,zandvoort,Max Verstappen,1,1,0,Finished,True
2022,15,ocon,1,18,19.455,Dutch Grand Prix,zandvoort,Esteban Ocon,12,9,3,Finished,True
2022,15,albon,1,21,19.325,Dutch Grand Prix,zandvoort,Alexander Albon,15,12,3,Finished,True
2022,15,hamilton,1,29,19.046,Dutch Grand Prix,zandvoort,Lewis Hamilton,4,4,0,Finished,True
2022,15,russell,1,31,19.359,Dutch Grand Prix,zandvoort,George Russell,6,2,4,Finished,True
2022,15,latifi,2,26,20.733,Dutch Grand Prix,zandvoort,Nicholas Latifi,20,18,2,+1 Lap,True
2022,15,ricciardo,2,27,19.567,Dutch Grand Prix,zandvoort,Daniel Ricciardo,17,17,0,Finished,True
2022,15,gasly,2,32,18.700,Dutch Grand Prix,zandvoort,Pierre Gasly,11,11,0,Finished,True
2022,15,mick_schumacher,2,33,21.814,Dutch Grand Prix,zandvoort,Mick Schumacher,8,13,-5,Finished,True
2022,15,bottas,2,34,21.049,Dutch Grand Prix,zandvoort,Valtteri Bottas,16,19,-3,Engine,False
2022,15,kevin_magnussen,2,34,23.710,Dutch Grand Prix,zandvoort,Kevin Magnussen,18,15,3,Finished,True
2022,15,vettel,2,35,19.156,Dutch Grand Prix,zandvoort,Sebastian Vettel,19,14,5,Finished,True
2022,15,zhou,2,37,25.433,Dutch Grand Prix,zandvoort,Guanyu Zhou,14,16,-2,Finished,True
2022,15,stroll,2,38,20.214,Dutch Grand Prix,zandvoort,Lance Stroll,10,10,0,Finished,True
2022,15,perez,2,40,18.738,Dutch Grand Prix,zandvoort,Sergio Pérez,5,5,0,Finished,True
2022,15,tsunoda,2,42,19.293,Dutch Grand Prix,zandvoort,Yuki Tsunoda,9,20,-11,Differential,False
2022,15,albon,2,42,19.911,Dutch Grand Prix,zandvoort,Alexander Albon,15,12,3,Finished,True
2022,15,sainz,2,43,19.493,Dutch Grand Prix,zandvoort,Carlos Sainz,3,8,-5,Finished,True
2022,15,leclerc,2,45,19.084,Dutch Grand Prix,zandvoort,Charles Leclerc,2,3,-1,Finished,True
2022,15,norris,2,47,21.117,Dutch Grand Prix,zandvoort,Lando Norris,7,7,0,Finished,True
2022,15,alonso,2,47,21.501,Dutch Grand Prix,zandvoort,Fernando Alonso,13,6,7,Finished,True
2022,15,max_verstappen,2,48,19.610,Dutch Grand Prix,zandvoort,Max Verstappen,1,1,0,Finished,True
2022,15,hamilton,2,48,19.164,Dutch Grand Prix,zandvoort,Lewis Hamilton,4,4,0,Finished,True
2022,15,russell,2,48,20.742,Dutch Grand Prix,zandvoort,George Russell,6,2,4,Finished,True
2022,15,ocon,2,56,21.602,Dutch Grand Prix,zandvoort,Esteban Ocon,12,9,3,Finished,True
2022,15,tsunoda,3,43,52.684,Dutch Grand Prix,zandvoort,Yuki Tsunoda,9,20,-11,Differential,False
2022,15,mick_schumacher,3,47,20.283,Dutch Grand Prix,zandvoort,Mick Schumacher,8,13,-5,Finished,True
2022,15,kevin_magnussen,3,47,23.663,Dutch Grand Prix,zandvoort,Kevin Magnussen,18,15,3,Finished,True
2022,15,ricciardo,3,47,19.718,Dutch Grand Prix,zandvoort,Daniel Ricciardo,17,17,0,Finished,True
2022,15,vettel,3,48,18.709,Dutch Grand Prix,zandvoort,Sebastian Vettel,19,14,5,Finished,True
2022,15,latifi,3,54,20.051,Dutch Grand Prix,zandvoort,Nicholas Latifi,20,18,2,+1 Lap,True
2022,15,albon,3,55,20.508,Dutch Grand Prix,zandvoort,Alexander Albon,15,12,3,Finished,True
2022,15,zhou,3,55,20.188,Dutch Grand Prix,zandvoort,Guanyu Zhou,14,16,-2,Finished,True
2022,15,max_verstappen,3,56,19.655,Dutch Grand Prix,zandvoort,Max Verstappen,1,1,0,Finished,True
2022,15,leclerc,3,56,19.576,Dutch Grand Prix,zandvoort,Charles Leclerc,2,3,-1,Finished,True
2022,15,perez,3,56,19.250,Dutch Grand Prix,zandvoort,Sergio Pérez,5,5,0,Finished,True
2022,15,stroll,3,56,19.141,Dutch Grand Prix,zandvoort,Lance Stroll,10,10,0,Finished,True
2022,15,gasly,3,56,18.572,Dutch Grand Prix,zandvoort,Pierre Gasly,11,11,0,Finished,True
2022,15,hamilton,3,57,14.155,Dutch Grand Prix,zandvoort,Lewis Hamilton,4,4,0,Finished,True
2022,15,russell,3,57,21.363,Dutch Grand Prix,zandvoort,George Russell,6,2,4,Finished,True
2022,15,sainz,3,57,21.164,Dutch Grand Prix,zandvoort,Carlos Sainz,3,8,-5,Finished,True
2022,15,norris,3,57,21.264,Dutch Grand Prix,zandvoort,Lando Norris,7,7,0,Finished,True
2022,15,alonso,3,57,15.762,Dutch Grand Prix,zandvoort,Fernando Alonso,13,6,7,Finished,True
2022,15,ocon,3,57,14.041,Dutch Grand Prix,zandvoort,Esteban Ocon,12,9,3,Finished,True
2022,15,ricciardo,4,55,20.295,Dutch Grand Prix,zandvoort,Daniel Ricciardo,17,17,0,Finished,True
2022,15,latifi,4,55,14.459,Dutch Grand Prix,zandvoort,Nicholas Latifi,20,18,2,+1 Lap,True
2022,15,albon,4,56,14.114,Dutch Grand Prix,zandvoort,Alexander Albon,15,12,3,Finished,True
2022,15,mick_schumacher,4,56,14.144,Dutch Grand Prix,zandvoort,Mick Schumacher,8,13,-5,Finished,True
2022,15,vettel,4,56,14.349,Dutch Grand Prix,zandvoort,Sebastian Vettel,19,14,5,Finished,True
